userid,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,YAVG,ZAVG,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,RESULTANT,label
12,0.12,0.11,0.09,0.09,0.08,0.1,0.1,0.15,0.07,0.1,0.08,0.12,0.12,0.12,0.07,0.1,0.11,0.09,0.11,0.02,0.12,0.06,0.07,0.08,0.11,0.12,0.15,0.12,0.13,0.07,8.89,1.92,3.49,8.0,4.49,4.47,8.86,4.47,13.15,Jogging
12,0.1,0.09,0.1,0.06,0.1,0.11,0.1,0.14,0.11,0.11,0.11,0.09,0.1,0.17,0.08,0.12,0.07,0.09,0.09,0.02,0.09,0.08,0.13,0.08,0.13,0.13,0.1,0.07,0.13,0.09,8.54,1.82,3.34,7.69,4.62,4.25,8.7,4.25,12.79,Jogging
12,0.14,0.14,0.09,0.11,0.09,0.05,0.1,0.12,0.09,0.1,0.14,0.08,0.12,0.11,0.07,0.08,0.07,0.12,0.09,0.01,0.12,0.11,0.08,0.05,0.13,0.13,0.12,0.06,0.13,0.08,8.62,1.61,3.88,8.53,4.73,4.78,9.4,4.78,13.63,Jogging
12,0.12,0.08,0.11,0.08,0.07,0.17,0.13,0.09,0.04,0.14,0.1,0.1,0.1,0.08,0.09,0.14,0.1,0.08,0.13,0.02,0.12,0.09,0.08,0.13,0.11,0.1,0.09,0.12,0.09,0.09,9.35,1.5,3.63,7.9,4.75,4.79,8.95,4.79,13.7,Jogging
12,0.12,0.05,0.09,0.08,0.15,0.08,0.12,0.09,0.11,0.13,0.09,0.1,0.1,0.11,0.08,0.11,0.1,0.14,0.1,0.01,0.08,0.13,0.15,0.11,0.1,0.06,0.07,0.1,0.12,0.11,9.15,1.77,3.58,7.74,5.06,4.65,8.76,4.65,13.48,Jogging
12,0.09,0.12,0.11,0.08,0.08,0.1,0.15,0.11,0.09,0.1,0.11,0.1,0.1,0.1,0.13,0.09,0.08,0.11,0.13,0.01,0.05,0.09,0.12,0.15,0.1,0.09,0.06,0.12,0.12,0.13,8.45,2.43,3.27,7.91,4.9,4.16,9.12,4.16,13.23,Jogging
12,0.09,0.09,0.13,0.09,0.12,0.12,0.12,0.09,0.11,0.07,0.14,0.09,0.07,0.09,0.13,0.08,0.1,0.09,0.1,0.03,0.11,0.11,0.16,0.13,0.11,0.04,0.07,0.08,0.09,0.13,8.78,1.44,3.18,8.17,5.21,4.0,9.36,4.0,13.53,Jogging
12,0.13,0.1,0.12,0.11,0.11,0.11,0.09,0.09,0.06,0.1,0.14,0.11,0.14,0.07,0.07,0.05,0.12,0.1,0.12,0.03,0.09,0.13,0.13,0.1,0.08,0.09,0.06,0.13,0.12,0.09,8.32,1.56,3.79,8.83,4.91,4.76,9.65,4.76,13.42,Jogging
12,0.1,0.11,0.07,0.1,0.14,0.09,0.07,0.1,0.07,0.18,0.1,0.1,0.12,0.08,0.06,0.11,0.1,0.12,0.11,0.01,0.14,0.09,0.13,0.09,0.09,0.06,0.07,0.11,0.11,0.13,9.43,1.8,4.0,8.19,5.37,5.0,9.2,5.0,14.1,Jogging
12,0.08,0.14,0.08,0.12,0.07,0.12,0.09,0.1,0.08,0.14,0.1,0.13,0.08,0.07,0.12,0.07,0.11,0.12,0.13,0.02,0.1,0.12,0.11,0.1,0.08,0.09,0.08,0.11,0.1,0.14,9.22,1.92,3.8,8.13,5.17,4.87,9.15,4.87,13.95,Jogging
12,0.1,0.09,0.12,0.09,0.09,0.09,0.08,0.1,0.15,0.11,0.12,0.07,0.09,0.12,0.09,0.13,0.1,0.13,0.08,0.0,0.09,0.14,0.09,0.1,0.09,0.1,0.06,0.13,0.09,0.13,8.94,1.95,3.77,7.63,4.92,4.85,8.76,4.85,13.61,Jogging
12,0.09,0.08,0.1,0.11,0.12,0.1,0.12,0.07,0.1,0.13,0.12,0.06,0.09,0.08,0.15,0.14,0.09,0.08,0.1,0.03,0.09,0.12,0.13,0.1,0.12,0.09,0.07,0.09,0.08,0.13,9.4,1.83,3.54,7.28,4.94,4.56,8.67,4.56,13.76,Jogging
12,0.11,0.08,0.11,0.07,0.11,0.12,0.1,0.09,0.13,0.11,0.13,0.05,0.1,0.09,0.14,0.11,0.06,0.1,0.09,0.03,0.11,0.14,0.12,0.09,0.08,0.09,0.09,0.08,0.08,0.16,9.13,1.91,3.55,7.75,5.31,4.54,9.05,4.54,13.81,Jogging
12,0.14,0.1,0.07,0.12,0.1,0.05,0.1,0.12,0.11,0.12,0.12,0.14,0.1,0.09,0.09,0.06,0.13,0.11,0.09,0.03,0.13,0.1,0.09,0.1,0.11,0.07,0.1,0.12,0.09,0.12,8.3,1.65,4.04,8.33,4.99,5.36,9.19,5.36,13.5,Jogging
12,0.14,0.13,0.07,0.07,0.08,0.11,0.08,0.09,0.14,0.11,0.09,0.1,0.12,0.07,0.1,0.11,0.14,0.11,0.09,0.03,0.14,0.11,0.11,0.09,0.1,0.05,0.09,0.08,0.11,0.13,9.16,1.67,4.27,7.67,5.45,5.44,8.67,5.44,14.05,Jogging
12,0.13,0.15,0.1,0.11,0.09,0.06,0.06,0.11,0.1,0.13,0.09,0.11,0.1,0.08,0.12,0.08,0.1,0.11,0.11,0.02,0.16,0.12,0.1,0.13,0.06,0.06,0.08,0.09,0.13,0.1,9.41,1.2,4.23,7.91,5.18,5.37,9.01,5.37,14.24,Jogging
12,0.1,0.09,0.07,0.12,0.12,0.12,0.09,0.12,0.08,0.11,0.1,0.12,0.06,0.1,0.13,0.12,0.08,0.1,0.11,0.01,0.11,0.13,0.1,0.11,0.1,0.08,0.07,0.1,0.08,0.14,9.16,1.7,3.44,7.64,5.08,4.46,8.82,4.46,13.59,Jogging
12,0.13,0.15,0.08,0.08,0.08,0.09,0.09,0.07,0.13,0.11,0.1,0.09,0.09,0.09,0.17,0.08,0.11,0.11,0.1,0.02,0.1,0.13,0.12,0.08,0.13,0.1,0.06,0.09,0.15,0.07,9.28,1.38,3.9,7.39,4.54,4.81,8.59,4.81,13.55,Jogging
12,0.11,0.1,0.12,0.16,0.08,0.07,0.09,0.08,0.12,0.1,0.14,0.12,0.06,0.13,0.08,0.12,0.08,0.1,0.1,0.03,0.11,0.1,0.08,0.1,0.11,0.05,0.12,0.1,0.1,0.14,8.23,2.1,3.86,8.31,5.14,4.81,9.36,4.81,13.62,Jogging
12,0.11,0.08,0.07,0.12,0.11,0.09,0.1,0.1,0.15,0.09,0.09,0.12,0.11,0.08,0.11,0.1,0.14,0.1,0.12,0.01,0.09,0.08,0.11,0.07,0.09,0.11,0.16,0.13,0.11,0.09,8.84,2.05,3.38,7.77,4.45,4.3,8.71,4.3,13.05,Jogging
12,0.12,0.07,0.12,0.12,0.12,0.05,0.12,0.08,0.08,0.14,0.11,0.08,0.15,0.04,0.09,0.12,0.11,0.13,0.1,0.03,0.1,0.1,0.12,0.09,0.13,0.11,0.08,0.09,0.11,0.11,9.03,1.83,3.66,8.0,4.76,4.58,8.99,4.58,13.55,Jogging
12,0.08,0.11,0.11,0.11,0.1,0.09,0.1,0.1,0.11,0.11,0.07,0.1,0.09,0.13,0.1,0.12,0.13,0.08,0.08,0.03,0.05,0.13,0.12,0.13,0.1,0.07,0.09,0.13,0.1,0.11,9.19,1.97,3.5,7.29,4.64,4.47,8.45,4.47,13.25,Jogging
12,0.09,0.14,0.1,0.1,0.12,0.09,0.09,0.1,0.06,0.15,0.09,0.13,0.08,0.1,0.13,0.07,0.08,0.12,0.1,0.03,0.09,0.13,0.1,0.14,0.09,0.1,0.07,0.1,0.11,0.09,8.95,1.44,3.78,7.96,4.59,4.73,9.03,4.73,13.38,Jogging
12,0.1,0.13,0.09,0.07,0.09,0.07,0.1,0.16,0.11,0.09,0.09,0.14,0.12,0.12,0.06,0.12,0.09,0.1,0.06,0.03,0.12,0.13,0.15,0.16,0.05,0.04,0.06,0.09,0.13,0.08,8.24,1.1,3.5,8.14,4.94,4.56,9.02,4.56,12.87,Jogging
12,0.01,0.01,0.02,0.04,0.04,0.02,0.04,0.03,0.05,0.02,0.0,0.0,0.01,0.05,0.16,0.04,0.02,0.01,0.0,0.0,0.01,0.03,0.02,0.03,0.02,0.04,0.06,0.03,0.04,0.01,2.37,0.57,0.72,1.76,1.01,3.45,7.1,3.45,2.85,Jogging
12,0.08,0.11,0.17,0.08,0.1,0.12,0.11,0.09,0.13,0.04,0.08,0.04,0.14,0.11,0.15,0.13,0.08,0.12,0.12,0.06,0.09,0.06,0.08,0.14,0.11,0.1,0.15,0.11,0.09,0.09,9.18,0.27,3.26,3.21,3.4,4.3,3.98,4.3,10.94,Walking
12,0.09,0.13,0.13,0.12,0.1,0.12,0.07,0.09,0.13,0.04,0.08,0.08,0.1,0.11,0.16,0.11,0.1,0.11,0.13,0.04,0.08,0.03,0.12,0.1,0.11,0.13,0.15,0.11,0.08,0.12,8.98,0.62,3.38,3.17,3.4,4.44,3.85,4.44,10.8,Walking
12,0.09,0.11,0.13,0.11,0.08,0.13,0.1,0.1,0.09,0.08,0.08,0.08,0.09,0.1,0.09,0.17,0.12,0.1,0.12,0.07,0.09,0.06,0.1,0.08,0.14,0.13,0.14,0.12,0.08,0.09,9.33,0.34,3.55,3.4,3.39,5.0,4.2,5.0,11.22,Walking
12,0.09,0.15,0.09,0.09,0.08,0.09,0.12,0.18,0.07,0.07,0.11,0.08,0.12,0.11,0.09,0.13,0.06,0.12,0.1,0.09,0.09,0.11,0.11,0.1,0.1,0.09,0.06,0.13,0.09,0.13,9.19,0.31,3.63,3.82,3.98,5.04,4.67,5.04,11.34,Walking
12,0.1,0.11,0.12,0.09,0.1,0.07,0.15,0.09,0.1,0.1,0.13,0.09,0.08,0.1,0.11,0.1,0.07,0.13,0.09,0.12,0.12,0.08,0.13,0.1,0.1,0.09,0.09,0.1,0.12,0.1,9.2,0.11,3.64,3.95,3.77,5.0,4.83,5.0,11.26,Walking
12,0.09,0.11,0.1,0.1,0.09,0.12,0.11,0.06,0.13,0.12,0.1,0.1,0.11,0.1,0.1,0.09,0.11,0.12,0.08,0.11,0.14,0.09,0.11,0.11,0.07,0.1,0.08,0.12,0.09,0.11,9.13,0.05,3.81,3.96,3.87,5.33,4.86,5.33,11.32,Walking
12,0.11,0.08,0.12,0.08,0.12,0.08,0.1,0.11,0.08,0.15,0.11,0.11,0.12,0.09,0.11,0.1,0.13,0.09,0.06,0.11,0.13,0.09,0.1,0.12,0.09,0.1,0.11,0.07,0.1,0.11,8.82,-0.05,3.79,3.8,3.74,5.05,4.71,5.05,11.02,Walking
12,0.12,0.09,0.12,0.08,0.1,0.09,0.09,0.09,0.11,0.15,0.1,0.11,0.1,0.08,0.1,0.11,0.08,0.1,0.11,0.14,0.12,0.11,0.13,0.07,0.08,0.09,0.13,0.11,0.1,0.09,9.48,-0.03,3.98,4.08,3.82,5.32,4.95,5.32,11.68,Walking
12,0.11,0.13,0.07,0.12,0.11,0.08,0.09,0.09,0.09,0.13,0.13,0.09,0.1,0.09,0.1,0.17,0.06,0.09,0.11,0.1,0.16,0.1,0.08,0.1,0.06,0.1,0.09,0.1,0.12,0.11,8.95,0.04,4.02,3.78,4.1,5.41,4.73,5.41,11.42,Walking
12,0.13,0.1,0.12,0.07,0.1,0.12,0.1,0.08,0.09,0.12,0.13,0.08,0.13,0.08,0.1,0.09,0.14,0.06,0.1,0.11,0.12,0.11,0.1,0.08,0.1,0.11,0.06,0.12,0.11,0.11,9.16,0.11,3.91,3.97,3.86,5.45,4.89,5.45,11.45,Walking
12,0.08,0.06,0.12,0.1,0.11,0.11,0.09,0.12,0.12,0.11,0.12,0.1,0.07,0.11,0.1,0.11,0.1,0.13,0.07,0.11,0.08,0.15,0.09,0.1,0.11,0.1,0.1,0.11,0.09,0.1,9.19,0.04,3.39,3.91,3.65,4.82,4.85,4.82,11.18,Walking
12,0.1,0.12,0.08,0.09,0.12,0.08,0.1,0.11,0.14,0.1,0.1,0.12,0.1,0.14,0.08,0.08,0.1,0.09,0.09,0.12,0.09,0.12,0.11,0.11,0.1,0.11,0.09,0.09,0.1,0.12,9.02,0.13,3.74,3.98,3.76,5.22,4.78,5.22,11.14,Walking
12,0.09,0.09,0.09,0.12,0.1,0.11,0.12,0.13,0.08,0.09,0.1,0.1,0.06,0.14,0.09,0.13,0.11,0.11,0.07,0.1,0.09,0.11,0.07,0.09,0.11,0.12,0.11,0.1,0.13,0.08,9.11,0.25,3.44,3.6,3.56,4.85,4.5,4.85,11.03,Walking
12,0.09,0.12,0.08,0.11,0.11,0.1,0.06,0.14,0.11,0.11,0.09,0.17,0.08,0.08,0.13,0.08,0.07,0.11,0.11,0.11,0.09,0.1,0.12,0.08,0.15,0.09,0.13,0.08,0.1,0.09,9.15,0.0,3.71,4.02,3.5,5.11,4.84,5.11,11.18,Walking
12,0.09,0.1,0.08,0.12,0.09,0.12,0.08,0.12,0.09,0.13,0.1,0.1,0.11,0.1,0.11,0.12,0.12,0.04,0.08,0.15,0.1,0.12,0.11,0.1,0.1,0.11,0.08,0.1,0.08,0.12,9.21,0.27,3.62,3.95,3.98,4.96,4.86,4.96,11.31,Walking
12,0.14,0.04,0.09,0.12,0.1,0.08,0.12,0.14,0.08,0.11,0.09,0.11,0.1,0.13,0.07,0.09,0.08,0.11,0.15,0.1,0.13,0.12,0.1,0.12,0.08,0.08,0.06,0.1,0.15,0.09,9.55,-0.03,3.85,4.06,4.05,5.42,4.85,5.42,11.75,Walking
12,0.12,0.12,0.1,0.06,0.08,0.11,0.1,0.12,0.07,0.13,0.15,0.05,0.1,0.1,0.08,0.11,0.1,0.12,0.09,0.13,0.15,0.07,0.05,0.14,0.11,0.1,0.1,0.09,0.09,0.13,9.32,0.03,4.2,4.05,3.89,5.79,4.94,5.79,11.67,Walking
12,0.11,0.11,0.1,0.1,0.09,0.09,0.12,0.06,0.09,0.14,0.09,0.15,0.09,0.09,0.06,0.1,0.12,0.12,0.12,0.09,0.1,0.11,0.09,0.09,0.11,0.15,0.08,0.09,0.09,0.11,9.28,0.05,4.09,4.11,3.65,5.6,4.91,5.6,11.53,Walking
12,0.1,0.1,0.1,0.12,0.08,0.11,0.1,0.09,0.13,0.1,0.1,0.1,0.08,0.13,0.14,0.07,0.08,0.1,0.11,0.11,0.14,0.11,0.07,0.08,0.09,0.13,0.08,0.12,0.1,0.12,9.24,0.14,3.59,3.88,3.9,4.9,4.7,4.9,11.36,Walking
12,0.13,0.09,0.12,0.08,0.12,0.05,0.13,0.1,0.09,0.11,0.11,0.1,0.11,0.09,0.08,0.13,0.12,0.1,0.1,0.09,0.09,0.11,0.12,0.11,0.05,0.12,0.09,0.13,0.11,0.1,9.1,0.25,3.91,3.83,3.71,5.27,4.72,5.27,11.33,Walking
12,0.11,0.11,0.07,0.14,0.08,0.1,0.1,0.08,0.1,0.13,0.1,0.12,0.09,0.07,0.11,0.07,0.13,0.11,0.11,0.12,0.06,0.15,0.11,0.09,0.13,0.09,0.1,0.09,0.09,0.11,9.47,0.3,3.89,4.0,3.81,5.35,4.78,5.35,11.65,Walking
12,0.12,0.09,0.15,0.09,0.1,0.09,0.1,0.09,0.13,0.07,0.08,0.13,0.13,0.08,0.11,0.1,0.05,0.1,0.12,0.13,0.06,0.13,0.13,0.16,0.05,0.11,0.11,0.06,0.12,0.09,9.43,0.08,3.77,4.04,3.72,5.24,4.78,5.24,11.5,Walking
12,0.09,0.1,0.09,0.12,0.12,0.06,0.16,0.08,0.12,0.08,0.1,0.12,0.11,0.08,0.1,0.09,0.12,0.11,0.1,0.1,0.08,0.09,0.13,0.09,0.12,0.08,0.11,0.14,0.11,0.08,9.23,0.3,3.44,3.9,3.65,4.79,4.73,4.79,11.16,Walking
12,0.1,0.11,0.09,0.1,0.11,0.12,0.11,0.09,0.1,0.1,0.09,0.1,0.11,0.13,0.08,0.1,0.07,0.14,0.11,0.09,0.08,0.08,0.13,0.11,0.1,0.09,0.12,0.09,0.13,0.1,9.21,0.41,3.58,3.79,3.68,5.06,4.55,5.06,11.2,Walking
12,0.09,0.1,0.06,0.12,0.1,0.16,0.08,0.12,0.09,0.1,0.09,0.08,0.11,0.12,0.11,0.08,0.15,0.1,0.1,0.08,0.04,0.13,0.12,0.11,0.11,0.09,0.14,0.1,0.09,0.1,9.08,0.37,3.36,3.61,3.51,4.74,4.47,4.74,10.96,Walking
12,0.06,0.02,0.03,0.09,0.1,0.06,0.07,0.09,0.06,0.03,0.05,0.09,0.05,0.05,0.03,0.07,0.08,0.09,0.06,0.05,0.06,0.05,0.04,0.05,0.09,0.08,0.07,0.06,0.05,0.05,5.52,0.24,1.75,2.79,2.03,4.33,5.8,4.33,6.47,Walking
12,0.03,0.1,0.13,0.16,0.18,0.16,0.07,0.07,0.06,0.07,0.11,0.07,0.08,0.1,0.14,0.13,0.06,0.09,0.15,0.0,0.04,0.04,0.08,0.16,0.14,0.16,0.13,0.13,0.1,0.05,8.8,2.02,2.84,8.11,3.59,3.68,9.08,3.68,12.58,Jogging
12,0.11,0.09,0.11,0.19,0.11,0.14,0.09,0.08,0.08,0.03,0.09,0.13,0.08,0.07,0.17,0.08,0.11,0.12,0.12,0.0,0.07,0.1,0.07,0.12,0.11,0.14,0.15,0.14,0.08,0.05,8.19,1.59,3.49,8.1,3.95,4.82,9.02,4.82,12.69,Jogging
12,0.06,0.08,0.15,0.13,0.09,0.12,0.14,0.13,0.08,0.04,0.11,0.09,0.06,0.12,0.13,0.16,0.07,0.12,0.12,0.0,0.08,0.08,0.08,0.1,0.14,0.14,0.08,0.13,0.09,0.1,8.35,2.19,3.23,7.78,4.49,4.12,8.81,4.12,12.79,Jogging
12,0.11,0.11,0.12,0.09,0.12,0.09,0.11,0.09,0.11,0.07,0.1,0.08,0.07,0.13,0.13,0.11,0.12,0.11,0.07,0.0,0.08,0.08,0.1,0.1,0.11,0.12,0.09,0.09,0.13,0.12,8.46,2.36,3.75,7.84,4.85,4.69,8.76,4.69,13.13,Jogging
12,0.09,0.11,0.11,0.1,0.12,0.09,0.15,0.06,0.08,0.11,0.1,0.11,0.06,0.11,0.12,0.1,0.13,0.1,0.07,0.0,0.1,0.11,0.11,0.06,0.11,0.11,0.09,0.1,0.13,0.1,8.48,2.0,3.97,8.26,4.78,5.26,9.11,5.26,13.51,Jogging
12,0.07,0.14,0.09,0.1,0.13,0.12,0.09,0.09,0.09,0.1,0.08,0.12,0.07,0.12,0.12,0.13,0.08,0.11,0.12,0.0,0.08,0.15,0.08,0.08,0.09,0.11,0.12,0.13,0.1,0.09,8.53,1.79,3.7,7.93,4.57,4.81,8.91,4.81,13.05,Jogging
12,0.05,0.09,0.1,0.1,0.13,0.12,0.09,0.11,0.1,0.12,0.1,0.09,0.05,0.16,0.1,0.08,0.14,0.1,0.08,0.0,0.14,0.13,0.06,0.08,0.1,0.12,0.16,0.05,0.08,0.11,8.76,1.41,3.62,8.36,5.04,4.66,9.14,4.66,13.47,Jogging
12,0.06,0.13,0.1,0.14,0.09,0.07,0.13,0.15,0.09,0.07,0.14,0.08,0.09,0.11,0.06,0.14,0.09,0.1,0.1,0.0,0.1,0.16,0.09,0.08,0.07,0.08,0.09,0.12,0.14,0.08,8.3,1.76,3.66,8.73,5.14,4.62,9.51,4.62,13.5,Jogging
12,0.07,0.1,0.11,0.16,0.1,0.08,0.1,0.09,0.13,0.07,0.14,0.09,0.07,0.13,0.1,0.11,0.08,0.12,0.07,0.0,0.1,0.13,0.1,0.1,0.07,0.1,0.12,0.11,0.08,0.11,7.89,1.78,3.84,8.59,4.87,4.98,9.43,4.98,13.2,Jogging
12,0.07,0.16,0.12,0.09,0.09,0.11,0.06,0.1,0.09,0.12,0.11,0.08,0.09,0.1,0.11,0.12,0.11,0.11,0.09,0.0,0.09,0.1,0.1,0.11,0.09,0.06,0.1,0.1,0.14,0.13,8.66,2.5,4.17,8.19,5.39,5.3,8.98,5.3,13.81,Jogging
12,0.09,0.06,0.1,0.14,0.11,0.14,0.12,0.11,0.06,0.09,0.09,0.12,0.09,0.13,0.08,0.13,0.12,0.06,0.1,0.0,0.05,0.13,0.09,0.12,0.09,0.14,0.09,0.08,0.12,0.12,8.03,2.37,3.5,8.15,4.76,4.66,8.96,4.66,12.87,Jogging
12,0.06,0.03,0.06,0.09,0.07,0.16,0.1,0.13,0.12,0.2,0.12,0.07,0.09,0.12,0.12,0.12,0.13,0.08,0.09,0.0,0.06,0.08,0.12,0.13,0.13,0.11,0.12,0.08,0.08,0.11,8.31,1.84,3.92,8.01,4.4,5.15,8.96,5.15,13.02,Jogging
12,0.05,0.09,0.06,0.12,0.13,0.14,0.11,0.09,0.11,0.11,0.09,0.06,0.13,0.07,0.16,0.12,0.1,0.12,0.08,0.0,0.05,0.08,0.08,0.18,0.13,0.11,0.09,0.1,0.11,0.09,8.62,1.99,3.49,7.62,4.36,4.61,8.65,4.61,12.8,Jogging
12,0.04,0.09,0.08,0.1,0.12,0.13,0.12,0.11,0.13,0.11,0.1,0.06,0.11,0.12,0.13,0.11,0.11,0.08,0.1,0.0,0.12,0.07,0.11,0.15,0.08,0.11,0.1,0.08,0.1,0.11,8.46,1.64,3.42,7.87,4.75,4.35,8.84,4.35,13.07,Jogging
12,0.12,0.06,0.14,0.1,0.1,0.12,0.1,0.06,0.09,0.14,0.11,0.13,0.09,0.09,0.06,0.09,0.11,0.15,0.12,0.0,0.1,0.1,0.08,0.08,0.09,0.12,0.14,0.1,0.11,0.09,8.62,1.94,4.31,8.86,4.58,5.55,9.55,5.55,13.93,Jogging
12,0.12,0.08,0.12,0.14,0.09,0.09,0.1,0.08,0.12,0.08,0.1,0.15,0.1,0.11,0.06,0.1,0.15,0.09,0.09,0.0,0.09,0.08,0.11,0.08,0.12,0.11,0.09,0.13,0.09,0.12,7.8,2.28,4.09,8.73,4.89,5.23,9.33,5.23,13.4,Jogging
12,0.11,0.12,0.1,0.11,0.09,0.08,0.09,0.13,0.11,0.09,0.11,0.11,0.11,0.09,0.07,0.11,0.1,0.1,0.11,0.0,0.09,0.11,0.11,0.08,0.12,0.13,0.1,0.09,0.1,0.08,8.35,1.55,4.11,8.62,4.45,5.1,9.4,5.1,13.4,Jogging
12,0.14,0.07,0.11,0.08,0.1,0.1,0.09,0.08,0.1,0.15,0.11,0.11,0.11,0.07,0.09,0.09,0.1,0.12,0.1,0.0,0.16,0.07,0.11,0.11,0.06,0.12,0.1,0.08,0.1,0.11,8.34,1.58,4.54,8.77,5.15,5.73,9.47,5.73,13.94,Jogging
12,0.13,0.08,0.09,0.12,0.08,0.08,0.11,0.11,0.09,0.13,0.09,0.11,0.11,0.1,0.11,0.07,0.11,0.13,0.08,0.0,0.1,0.12,0.11,0.12,0.06,0.07,0.09,0.12,0.09,0.13,8.5,1.88,4.36,8.51,5.27,5.5,9.22,5.5,13.79,Jogging
12,0.14,0.13,0.08,0.08,0.1,0.07,0.09,0.12,0.09,0.12,0.08,0.16,0.12,0.08,0.09,0.07,0.08,0.1,0.13,0.0,0.11,0.1,0.11,0.09,0.12,0.09,0.06,0.14,0.13,0.08,8.29,1.61,4.5,8.84,4.68,5.57,9.44,5.57,13.51,Jogging
12,0.16,0.09,0.11,0.07,0.1,0.09,0.07,0.11,0.12,0.1,0.09,0.13,0.11,0.08,0.1,0.07,0.1,0.08,0.11,0.0,0.11,0.11,0.11,0.07,0.12,0.08,0.08,0.1,0.13,0.11,8.42,1.87,4.71,8.78,5.17,5.96,9.49,5.96,14.07,Jogging
12,0.16,0.11,0.08,0.09,0.08,0.07,0.09,0.08,0.12,0.14,0.1,0.08,0.15,0.12,0.07,0.09,0.05,0.09,0.15,0.0,0.16,0.11,0.11,0.1,0.12,0.08,0.09,0.08,0.09,0.1,8.62,0.89,4.82,8.89,4.98,5.87,9.51,5.87,14.05,Jogging
12,0.12,0.11,0.09,0.09,0.1,0.08,0.12,0.09,0.12,0.11,0.12,0.12,0.1,0.07,0.1,0.09,0.1,0.08,0.1,0.0,0.15,0.09,0.08,0.09,0.13,0.07,0.13,0.06,0.09,0.13,8.24,1.58,4.37,8.77,5.29,5.49,9.55,5.49,14.03,Jogging
12,0.14,0.14,0.11,0.05,0.06,0.12,0.08,0.12,0.11,0.1,0.06,0.11,0.15,0.13,0.09,0.08,0.09,0.1,0.1,0.0,0.12,0.12,0.11,0.09,0.05,0.12,0.07,0.11,0.12,0.11,8.24,1.7,4.48,8.37,5.29,5.6,9.09,5.6,13.81,Jogging
12,0.14,0.12,0.07,0.05,0.1,0.08,0.1,0.14,0.13,0.1,0.09,0.12,0.14,0.09,0.07,0.03,0.14,0.13,0.09,0.0,0.11,0.09,0.14,0.11,0.09,0.07,0.1,0.12,0.07,0.11,8.38,1.7,4.37,8.91,4.94,5.54,9.52,5.54,13.75,Jogging
12,0.13,0.13,0.06,0.07,0.13,0.08,0.15,0.06,0.12,0.1,0.11,0.09,0.11,0.13,0.06,0.1,0.08,0.11,0.09,0.0,0.14,0.13,0.08,0.12,0.08,0.09,0.13,0.08,0.07,0.11,8.46,1.29,4.07,8.78,5.04,5.17,9.45,5.17,13.65,Jogging
12,0.13,0.1,0.13,0.08,0.07,0.08,0.1,0.11,0.11,0.11,0.09,0.13,0.13,0.08,0.07,0.09,0.11,0.1,0.08,0.0,0.11,0.11,0.13,0.09,0.11,0.06,0.1,0.1,0.1,0.11,8.4,1.66,4.35,8.83,5.05,5.35,9.46,5.35,13.75,Jogging
12,0.15,0.13,0.07,0.08,0.08,0.07,0.08,0.12,0.09,0.14,0.11,0.09,0.13,0.09,0.1,0.1,0.07,0.1,0.1,0.0,0.12,0.11,0.11,0.1,0.09,0.08,0.09,0.14,0.1,0.09,8.18,1.49,4.89,8.58,5.03,6.01,9.34,6.01,13.84,Jogging
12,0.13,0.13,0.1,0.1,0.08,0.07,0.07,0.12,0.12,0.1,0.08,0.15,0.16,0.06,0.07,0.11,0.1,0.09,0.11,0.0,0.08,0.12,0.13,0.14,0.09,0.07,0.09,0.09,0.08,0.13,8.03,1.77,4.47,8.79,5.04,5.48,9.42,5.48,13.55,Jogging
12,0.02,0.02,0.05,0.04,0.02,0.06,0.05,0.04,0.05,0.01,0.01,0.02,0.02,0.06,0.1,0.07,0.04,0.02,0.02,0.0,0.01,0.03,0.05,0.03,0.06,0.04,0.02,0.06,0.06,0.01,2.93,0.76,1.02,2.4,1.31,3.97,8.41,3.97,3.91,Jogging
12,0.07,0.0,0.24,0.27,0.19,0.11,0.0,0.0,0.08,0.05,0.14,0.25,0.0,0.35,0.0,0.22,0.02,0.01,0.0,0.01,0.01,0.0,0.0,0.01,0.08,0.12,0.27,0.0,0.18,0.29,-2.19,4.13,8.1,0.04,0.09,8.1,0.21,8.1,9.36,Sitting
12,0.01,0.0,0.29,0.54,0.16,0.0,0.0,0.0,0.01,0.0,0.02,0.25,0.0,0.56,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.0,0.47,0.4,-2.18,4.19,8.08,0.02,0.02,8.08,0.04,8.08,9.36,Sitting
12,0.09,0.0,0.56,0.31,0.05,0.0,0.0,0.0,0.0,0.0,0.07,0.33,0.0,0.5,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.24,0.59,-2.19,4.21,8.06,0.03,0.03,8.06,0.03,8.06,9.35,Sitting
